	sub	arousal	attractiveness	dominance	trustworthiness	valence
id-1366_AU5-100	sub-06	0.5251363838646315	-0.4437500000000001	0.08374999999999999	-0.27125	-0.14810085628350453
id-1366_AU9-33	sub-06	0.5251363838646315	-0.4437500000000001	0.08374999999999999	-0.27125	-0.14810085628350453
id-1367_AU1-100_AU22-33_AU26-100	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU1-66_AU10Open-66_AU15-33_AU6-100	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU10Open-100_AU2-33_AU5-33_AU6-33	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU10Open-33_AU14-33_AU17-66_AU43-66	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU11-100_AU16Open-66_AU25-100	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU11-33_AU13-33_AU14-66_AU5-33	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU14-100_AU4-66_AU5-100	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU14-66_AU2-100_AU20-66_AU9-33	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU16Open-100	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU16Open-66_AU2-100_AU7-100	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU17-66	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU17-66_AU9-100	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU24-33_AU4-66_AU43-33	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU25-66_AU4-66_AU6-33	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1367_AU43-100	sub-06	0.4558414878053771	0.4912500000000001	0.6074999999999999	0.515	0.12228511069280189
id-1370_AU1-33_AU15-33_AU2-100	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU1-33_AU26-66_AU7-100	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU10Open-100_AU12-100_AU24-66	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU10Open-100_AU2-33_AU27i-66_AU5-66	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU11-66_AU2-100_AU25-66_AU7-66	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU12-33_AU24-33_AU26-33	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU13-100_AU16Open-66_AU20-100	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU13-33_AU25-33	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU17-66_AU20-66_AU26-66_AU5-100	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU2-33_AU25-66_AU4-100	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU2-33_AU27i-66	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU20-33_AU26-100	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU20-33_AU43-100	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU25-66	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1370_AU26-100_AU4-33_AU6-33	sub-06	0.6093772378974507	0.405	0.01624999999999993	0.6937500000000001	0.7106123654703933
id-1373_AU1-100_AU13-33_AU27i-33_AU6-33	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU1-33_AU11-100_AU25-33_AU5-33	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU1-33_AU15-100_AU4-66_AU7-66_AU9-66	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU1-33_AU26-100_AU27i-66_AU7-66	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU1-66	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU1-66_AU24-33_AU26-66_AU7-33	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU10Open-100_AU17-66_AU24-33_AU43-100_AU9-66	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU11-33_AU13-100_AU16Open-66_AU43-33	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU11-66_AU12-100	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU12-66_AU15-66_AU16Open-33	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU15-33_AU16Open-33_AU2-33_AU4-100	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU22-66_AU4-100	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU5-33	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU6-66_AU7-66	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1373_AU7-66	sub-06	0.29007722664402336	-0.14125	0.09250000000000003	0.11499999999999999	-0.09239319474567255
id-1376_AU1-100_AU13-33_AU14-33_AU27i-66	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU1-33_AU5-100_AU7-66	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU10Open-100_AU11-100_AU16Open-66_AU22-33	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU10Open-100_AU11-66_AU13-100_AU6-100	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU10Open-100_AU11-66_AU25-33_AU27i-66_AU9-100	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU11-100_AU17-33_AU24-66_AU43-66	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU12-33_AU17-100_AU22-100_AU26-100	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU13-66_AU16Open-100	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU13-66_AU22-100_AU27i-33_AU6-33	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU14-100_AU16Open-33_AU6-66_AU9-100	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU14-33_AU17-33_AU2-100_AU27i-33_AU43-66	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU16Open-100_AU43-66_AU5-33	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU16Open-66_AU17-66_AU6-33	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU2-33	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1376_AU27i-66_AU6-100	sub-06	0.24591871444940044	0.37	0.0012499999999999803	0.33625000000000005	0.32201745815771166
id-1377_AU1-100_AU13-33_AU26-33_AU9-33	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU10Open-100_AU22-66_AU4-66_AU5-100_AU7-100	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU10Open-33_AU13-33_AU24-100_AU6-66	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU10Open-66_AU16Open-66_AU26-100	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU13-66_AU14-100_AU9-66	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU13-66_AU14-33_AU22-33_AU7-100_AU9-66	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU13-66_AU5-100	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU14-33_AU5-100_AU6-66	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU17-33_AU2-33_AU25-66_AU4-33_AU7-100	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU17-66_AU2-33_AU20-66_AU5-66	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU17-66_AU24-33_AU4-100	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU2-33_AU6-33	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU2-66_AU25-100_AU9-100	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU24-100	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1377_AU24-100_AU26-33_AU43-66	sub-06	0.47350489268322626	-0.10999999999999999	0.26249999999999996	0.25249999999999995	0.01086978761713795
id-1378_AU1-66_AU16Open-33_AU5-100	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU1-66_AU20-66_AU7-33	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU10Open-100_AU24-66_AU43-100	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU10Open-66_AU22-66_AU25-100_AU6-33	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU11-100_AU12-66_AU15-100_AU43-33	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU11-66_AU27i-33_AU4-100	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU12-100_AU13-33_AU2-100_AU27i-100	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU12-33_AU9-66	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU14-100_AU22-33_AU4-33	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU14-66_AU16Open-66	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU14-66_AU2-66_AU5-33_AU7-66	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU15-100_AU16Open-66_AU26-66_AU7-100	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU25-33_AU4-66_AU43-33_AU7-33	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1378_AU26-66_AU4-33_AU43-66	sub-06	0.6365517069402955	-0.11625000000000002	-0.12374999999999997	0.7	0.63588257560257
id-1380_AU1-100_AU15-66_AU7-66	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU1-66_AU14-100_AU17-66_AU9-33	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU10Open-33_AU13-33_AU16Open-100_AU22-33_AU43-66	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU11-66_AU13-33	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU12-33_AU13-33_AU22-33_AU9-33	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU12-33_AU17-33_AU2-33	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU12-66_AU4-33	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU13-100_AU14-66_AU2-100	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU13-66_AU20-66_AU22-100_AU5-100	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU17-33_AU27i-100_AU6-100	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU2-33_AU25-100_AU7-33	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU22-66_AU26-66_AU43-33	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU22-66_AU7-33	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU25-33_AU4-66_AU5-100	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1380_AU5-66	sub-06	0.310458078426157	-0.24125000000000002	-0.05125000000000002	0.25625	0.10598042926709497
id-1260_AU1-100_AU16Open-100_AU2-33	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU10Open-100_AU5-66	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU11-66_AU14-66_AU43-33	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU12-100_AU4-66_AU43-66	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU12-33	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU12-66_AU20-100_AU22-66_AU43-66	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU12-66_AU25-33	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU13-33_AU4-66	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU13-66_AU4-100_AU5-33_AU9-100	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU14-100_AU17-33_AU2-66_AU27i-100	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU14-33_AU20-33_AU25-33	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU17-33_AU24-100_AU6-33	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU20-100_AU25-33_AU4-33	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU22-100_AU25-100_AU26-100	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU24-66_AU26-66_AU5-33_AU6-66	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1260_AU9-33	sub-07	0.6127740465278062	0.4574999999999999	-0.78125	0.5075000000000001	0.21196085853419003
id-1264_AU1-100_AU4-100	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU10Open-33_AU11-100_AU2-66_AU20-100	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU10Open-33_AU12-66	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU10Open-33_AU25-66_AU4-66	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU10Open-66_AU25-66_AU43-33	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU11-33_AU13-33_AU22-33	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU13-100_AU15-33_AU22-33	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU13-100_AU16Open-100_AU20-66_AU26-33_AU7-66	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU14-33_AU16Open-100_AU20-33	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU14-33_AU20-100_AU22-66_AU6-100	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU14-66_AU15-66_AU20-66_AU6-33	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU15-66_AU24-33_AU4-100	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU22-100_AU24-66_AU25-100_AU9-100	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU22-100_AU26-33	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1264_AU26-100_AU6-66_AU7-33	sub-07	0.6005455354585261	-0.06874999999999998	-0.6912499999999999	0.23625000000000002	-0.20244979436919425
id-1266_AU1-33_AU10Open-100_AU11-66_AU12-100_AU14-33	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU1-66_AU12-100_AU24-100	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU11-66_AU17-100_AU43-66_AU6-66	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU11-66_AU17-100_AU7-33	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU13-66_AU15-100_AU16Open-66_AU22-66_AU9-100	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU14-66_AU16Open-66_AU27i-33_AU43-66	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU15-33	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU15-33_AU24-66_AU27i-66_AU6-100	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU15-33_AU5-66_AU9-33	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU17-100_AU20-66	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU17-33_AU24-33_AU26-66	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU20-100_AU22-100_AU24-100_AU25-66_AU6-66	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU25-100_AU4-100	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1266_AU25-33_AU4-33	sub-07	0.5964693651020992	-0.21625	-0.32875000000000004	0.10374999999999993	0.02989191594712936
id-1269_AU1-66_AU16Open-33_AU20-66	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU10Open-100_AU20-100_AU25-33	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU10Open-33	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU10Open-66_AU20-66_AU26-66_AU43-66	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU11-100_AU13-33_AU25-100	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU11-100_AU25-33_AU43-66	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU12-100_AU2-66_AU20-33_AU43-66	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU12-33_AU17-66_AU9-100	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU13-33_AU15-100	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU14-100_AU20-100_AU5-66	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU14-33_AU25-66	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU15-66_AU17-33_AU24-100	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU16Open-66_AU5-100	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU17-33	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1269_AU17-33_AU24-33_AU6-66	sub-07	0.5713329812374678	0.017499999999999953	-0.14625	-0.007499999999999951	-0.08695830093710358
id-1270_AU1-100_AU11-33_AU24-33_AU6-33	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU10Open-33_AU16Open-33_AU22-100_AU7-66	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU10Open-66_AU12-33_AU14-33	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU11-100_AU15-100_AU20-66_AU7-66	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU11-33_AU17-66	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU12-100_AU13-100_AU14-66_AU2-100_AU25-66	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU12-33_AU15-33_AU17-100_AU24-66	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU13-100_AU17-100_AU25-100	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU14-66_AU15-100_AU43-33	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU15-33_AU22-66	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU16Open-66_AU20-66_AU6-66	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU2-33_AU24-66_AU4-66	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU22-66_AU26-100	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU26-100	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1270_AU5-33_AU7-100	sub-07	0.5930725564717436	-0.08499999999999996	-0.33624999999999994	-0.14875000000000002	-0.29212554221058235
id-1273_AU1-100_AU14-66_AU25-33_AU5-100	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU1-33_AU13-33_AU26-33	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU1-33_AU25-100_AU4-33	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU10Open-66_AU12-66_AU25-66	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU11-100_AU15-33_AU20-33	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU11-33_AU14-33_AU26-100	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU12-100_AU16Open-100_AU5-66	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU12-100_AU16Open-33_AU20-100_AU22-66_AU5-66	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU13-33_AU4-100_AU9-100	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU15-100_AU2-100	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
id-1273_AU15-66_AU20-66_AU5-66	sub-07	0.44700978536645253	0.7187499999999999	-0.56625	0.58875	0.5760987437083112
