	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049
id-1291_AU4-100_AU43-33_AU7-66	-128.91459226722765	-162.48641359716407	9.767970008102443	20.900939351854984	160.2716169623633	-16.739069109931716	-64.42693420927975	4.652601615848731	25.653504624651767	24.36052753326493	-25.24851958362193	13.788134359963234	-3.0231642964880754	-0.7286640346522519	43.22280673615711	19.372836484625736	-17.29581955151086	0.741240446591754	1.4796118088422516	-0.5568745448117509	1.1365106237683023	2.9128955931728293	0.03155892479600478	-2.11784897364456	-4.465023393033643	0.950574236995418	2.8385612327845733	2.0522266831125457	-0.7557294875616021	0.7274927620713266	2.451608180264472	2.412396106494981	5.970290035953447	-6.538857552295646	3.6187893967228266	-3.864589240263517	-1.3031587203254968	-7.4983275348712075	0.4458606419862514	-7.060709591670389	8.335868548691257	-0.8198299355667988	-3.747968306285186	-0.12321803673778353	0.6533678691029897	-6.176090110337962	-0.9817229197010768	4.228604723660268	2.8187309642222025	-1.8037300688195315
id-1293_AU1-100_AU12-33_AU13-33_AU22-100	-271.20625685699054	72.10630922195402	29.70021829459615	-35.772697508090594	-101.33791856957703	-36.30951709344234	-35.26847089736322	23.278778471278653	1.35494197412522	1.4593340564141062	-20.659021562268652	33.701146579285435	-24.83143234809601	44.912043209073836	7.173495952263965	-4.108533738517606	13.770843255131098	-14.42219247971054	-17.93268648131883	-6.316617732422407	2.9976147883106936	-8.670923795672968	-0.9897917261604983	-9.340038283761675	-6.42749359793061	-1.7392904533896543	0.2933263113343455	3.295709730589157	-3.9272525056067904	1.5338142113238808	-4.669188187932216	-1.2795947321348842	2.8165480070975684	2.6918324244255123	-1.5088764978030489	-1.0482815392599705	-0.804772793319857	-2.578659936827882	1.026318129208562	-1.212914972849346	-1.5060832731977394	0.06703656219760368	-6.340693321462165	-1.2492527149278954	1.1407862641338795	-0.2795065698458615	1.9873885299661458	-0.9638547153982971	0.8644842791385712	-0.9299278925187052
id-1293_AU1-33_AU22-33_AU27i-100	519.2087216326204	-123.08285918300983	26.253263999744366	42.34526512775908	-95.68473184329012	-30.095953366287823	-36.24676945224479	-30.0534162268591	28.149308477356126	-0.8536478211469751	-13.02453522011768	55.13052068795294	26.33682955150362	51.258590137810664	-3.8806184177887064	-10.356780413597708	9.809320514455433	-16.5390241552578	-15.281733328599756	-5.380920852138289	4.653117026017968	2.767807945301712	12.354458935972335	2.1272400408747334	-4.661148807001998	2.120590530401116	-1.910257453070526	6.502561853125401	-1.5159813453248772	0.1960378082057363	5.0994733558880725	0.9924778089492188	1.6992647871910624	-1.1673338500562374	-4.1487391949980355	0.9428320638518446	0.16033816586987681	-0.4636962897118342	-0.9602177017941984	1.9259078083680186	-1.6472292080324487	-0.01578500023927365	-0.6706422409928972	-1.82949067360444	1.761110722841421	-5.492784337774625	-0.3298346100725077	0.5975984530408832	-1.4375743349553265	-1.7681281738146866
id-1293_AU1-33_AU27i-100_AU43-100_AU6-66	933.5591011651555	-59.37656020855329	-31.710945516292327	-83.70472835945847	1.4955562082449998	-39.71522715201432	-12.242599934650826	83.2177641968523	105.45162934316416	18.112630446537178	19.014909815772093	32.14052044876782	-67.61347401586211	-4.864552666214403	-3.361208848197385	-7.069912971489065	24.99460212847799	-22.027194060222538	-6.154063145173936	-2.1547569127121426	-1.778301769347419	-3.8326991936986925	10.87602349860053	4.33449828182544	-1.0280474816459615	-4.585536815897637	-0.046447494370548625	4.999533757859906	0.1929402291614044	1.2220816212042558	2.8452548792103856	-7.95544386740803	-5.682332510631966	1.4780600052578463	3.0932992347559964	0.4690408576022731	0.3279092802835315	1.6936367058792934	-4.197150725804292	-2.555288619980677	-2.783933163932237	-3.5975748104052876	-1.3914288308923461	-0.3352509232279708	2.6504780564984847	2.5137373670525296	-0.534453579897737	-1.3943139294663411	-0.03933313893391677	-1.8848844126677426
id-1293_AU10Open-100_AU11-33_AU14-33_AU22-33_AU27i-33	380.25416932099495	178.27621784783585	-91.529829376646	83.64072460113609	-27.39706699602045	6.223705059647219	3.3408046295694183	5.5085066662387305	-11.484427401397072	-21.028356654443733	-19.679421109794383	29.34819866271351	88.12109877644178	-7.408827855277387	-25.577724496227667	35.040425567882934	18.554597479348143	-12.392409403244427	14.145518345089943	-1.9688013553650465	11.478241553127592	12.49838613677712	11.188895934580788	9.67522357078453	-0.6628947160815368	-1.5586528766804706	-8.742661317940966	1.240994036591782	-4.658009547577566	2.8690012067191493	-0.5853603891611381	0.6523079979235331	-1.3027011270395534	2.9526034939616315	-2.258253808038101	-0.9260785978066786	-1.353074276779185	1.6935656010662565	-3.634737892798324	-0.35697954186923436	3.7840222378130033	-0.4794741877124187	-1.079570375033093	0.22418658615609477	-1.4755838414358637	-3.2267233132742374	-1.0334772502059382	-0.9008408284701748	-1.973958476581567	0.42828192980186996
id-1293_AU10Open-66_AU26-100_AU27i-66_AU6-100	1004.6883735736278	104.49018401289513	-184.28108362779756	-5.663077601678005	30.63762785677392	-82.93195511379618	91.7421263308273	47.53547144605319	-34.542857480739755	50.767156693287255	11.500404142038128	-5.767364997144028	-56.224454459672344	-34.048920266049386	-18.533576672565886	2.596087186696951	15.771854281061604	-5.287717297693229	-8.872862920904295	20.241209752624822	8.362174161801931	30.662534691691658	-18.35363822651244	38.024832052457135	-1.3071345296460388	20.43658127734075	-15.432993293003289	-0.12246096179265242	-0.11940591395547084	-8.76984819714571	-5.463297797085053	7.505939354127159	12.925794539371973	18.87355456798907	-14.411437065020795	-9.043614558270871	7.8455378763925605	6.619697729853716	26.365570769372972	0.3402638089117687	0.07411948699154769	4.282120589552602	-1.5125882620980173	8.33763619466218	-8.012080814511817	2.3869055592768014	-4.382221285548383	6.309881287405348	3.26460943484165	2.5189092795982146
id-1293_AU13-100	-263.76323966677285	-45.17229039423168	78.13112181171128	-61.22175197692408	-21.464066745527482	28.675868111495017	-21.948593097914763	21.449395575793158	-50.15352061767832	4.747626766201783	40.05112290555854	-16.129676617001667	2.2954960113868674	6.5314129022402465	-10.049086830567227	16.710516043352076	-8.625279024077141	-37.72477581764179	-6.98191436987922	-4.908485202495246	11.320234270768418	-8.680862799197698	-17.240643396505558	-7.692593075325307	-9.79055223940421	0.01175119740167424	-0.004778996111967304	-3.170373348606602	2.1757098254153817	1.0344019334143493	-1.5679914945386595	-2.9606564641158553	2.4274655777445915	-0.12431671764601399	-0.18655073377843934	-0.25610173790557816	-1.37762539073195	-0.020555846201328776	-0.3345823951157767	-1.4400235698748427	-1.3204900689747407	-1.0634012360544152	-0.6433187268511853	0.9043921020049965	0.21180558423128326	1.046368982435522	0.12595700764662632	-1.6659172298652132	1.3989405639540946	-0.2406391817090292
id-1293_AU14-33_AU15-33_AU43-66	-270.07314205037676	74.8187060565993	78.43315929324494	-71.0356126548493	25.855258955510134	4.97067986011971	-52.44065092331001	46.69347130285024	36.14096987440326	-34.03796650559777	43.107796357608294	4.741565365121213	6.936598096784087	-8.467138575461608	-21.969249034622365	12.574161752126649	-14.663444198071568	6.178292318843098	-9.012186464953624	4.872057527276161	-7.013085720129035	8.49728156634682	7.588585638581163	1.1558928706642044	5.660550695637453	-1.6913801833617261	-2.580178907998694	0.4497342774327843	3.04995474232115	3.305797970614741	-6.1832418114824	-1.9738441332288847	2.9672652036318086	0.6548710628207484	-0.06084711342846916	-1.725489069003158	-3.0621841732515414	1.0214615087802237	-0.3732464921529077	-1.7125058451466533	1.7881004413077142	-2.6638781145931807	-2.0865277161432676	3.3904653932868	-1.0077337055934104	-1.057137804145933	-0.9878796035733342	0.5487357754770879	-2.1258715760307383	0.5413797275495609
id-1293_AU15-33_AU17-100_AU27i-33_AU7-100	919.3730564790418	-93.5728053089681	-16.651906558864184	-111.3210288097296	6.18234016792223	8.079220376700869	54.05762897800003	18.548161855339707	-16.13053657207973	31.149400475482487	0.8008106410805906	-21.896675732068076	-29.937437950553612	-12.24292449092751	8.816218117525516	10.921348372493043	-6.245264430827504	-20.68470623435913	3.485400050818697	-10.836579858544331	-9.22125764569949	-1.1229666501620328	18.146457140127985	12.465338571325297	3.8985573143717467	-5.636642336853528	2.5165702942645236	2.52324854166958	4.814758478353465	-9.531440375826552	-1.5790687206071339	1.6005839630086751	-13.58407564654166	6.253333125205458	4.805846129732672	3.402064453829915	-9.93989805619449	-3.6005463282472414	0.601354817114597	2.270112813642216	2.920690362640437	3.3800399752768477	-4.7868804401213945	-1.895295603005085	1.7126170016415267	2.2882937821673153	5.460669331218539	-1.6491412973577213	-3.76150397938211	0.9944312024702122
id-1293_AU17-66_AU22-100_AU26-100_AU5-100	695.1692221384999	-95.43199738820205	-85.16255195689898	-129.64433335070083	-45.66709071084459	86.9933449222231	50.36003162287616	-105.36840772224211	38.99255497616417	24.618202134678004	1.547665813454576	8.530689341985903	35.70533956480315	13.442159624556318	-10.119952110239897	6.724618011654785	-6.078805098193276	3.695637362472188	4.727643123702931	25.384034781706376	-32.64641240160187	3.6001840918230528	-18.154183826604427	0.9736179252831918	0.6133240388172696	1.157060562552915	5.48372190412412	6.9396904225009015	6.443407464195428	18.407456960206833	-7.792666725162565	-0.07543434974140625	-3.977629295858109	1.0282960181705754	5.973481513950076	12.630757501249958	2.2740739869352664	-7.436568236498501	0.08490966868733363	-7.041951807122468	-0.3733366609250158	2.356962823861477	-1.5917255614535648	6.361436834694786	1.419203064663125	-2.9639314400524768	1.0698901864762311	-1.9945107234203425	-3.854828012866342	-1.5815744221287367
id-1293_AU2-100	-151.72135526345255	-183.57500733681442	33.99478854223617	-6.7611765885739095	-75.27249597190925	-55.09987569649539	-15.255246945887505	-6.094317873700869	14.940344392645942	-42.18832481787598	3.8297257996465386	-9.927396194480606	-14.585320156119488	19.84061125709274	-2.4305971742238435	-5.445097438681229	-17.918655829552222	9.996641820925362	26.429507318282813	-16.52069411763376	2.421177891964379	7.253521073464215	-8.480001809905598	1.5102761883143607	-0.8443457824275327	1.3880797463902228	3.1546583522215057	-2.7408358654340024	1.2911601842849019	1.2569215588519622	0.00016088446166218073	-1.8165884810923394	-1.8178785623355187	2.285334487655976	0.9825374557025128	-0.042224864715014354	-0.5567140062992966	0.23509921243375775	3.47914406170821	-2.9257010830160923	1.2278078876130034	0.13558782948346493	2.1056596464278643	-1.8853611452214145	1.2259136627772604	-2.206323211910556	-1.3148559776884394	0.10377925263094778	1.6340604811280408	1.3700536117460238
id-1293_AU2-33_AU25-33_AU7-100	-109.5728236905957	-169.56331856695712	36.56705764286657	22.8394680141918	-66.15080549377	-62.342451946126175	-29.89742733404697	-8.254077721464627	19.17511865185468	-8.08625526315622	11.203055078537185	-12.58291858798852	-15.80740290543444	13.65462388229327	22.072309184939403	6.919539444521424	-19.7409715175636	12.531443853227765	29.122414530676412	-14.76023604181932	-1.4034038280336962	5.523294135391586	-9.535580243809942	0.3969443994630567	1.4497485063187636	0.1663015939256452	-2.4448172945300657	3.2862767403834403	1.1756308099647124	0.5297650230352787	3.3904642567889507	-1.3996384263126749	-3.167669401099671	3.8540668620514045	-1.1172297926295092	0.3615108108762963	-2.127387875233156	2.2380742080951452	3.583848181262713	-3.0239373843098307	0.17883215652813325	0.9947052619001446	2.6875224423934387	-0.8297130832033477	-0.1008725812613035	-1.0422193988372443	1.861690271601762	-2.189881465858317	1.2882615957918317	1.2657761994714176
id-1293_AU2-66_AU22-33_AU26-66_AU9-66	226.7917735251643	15.455943434053458	-113.67202554746584	89.32371906872157	-4.463416419629267	-44.55291538689057	1.0717201299718666	-50.633212957803195	15.960284793267673	-42.25995215661486	45.71391311054709	-34.82228502335142	24.842266528720135	55.412468646436544	3.610702261260963	-12.861623317235317	-4.764410542911517	-7.709853789621465	21.259657105319285	-7.894785196321496	13.683349483069929	10.225171458968441	4.2719834822062515	9.144793126785073	-0.19844175724882976	0.7466778119007452	-7.457030545968127	-1.7220705092728978	-7.145044312168167	-1.3668163373562898	3.0458583140778397	2.122539181725014	0.38497461649275927	2.9895619541088463	2.5843246007501426	2.175036312154001	2.6160385131807464	-0.19776396756899117	-6.472219798239452	2.613104507032798	1.3445411797268985	-0.7979798652894314	-4.733846762000672	2.504015955183276	-0.9527957429253745	1.9654830512570425	0.09617512067046052	1.996431765366485	-0.005352574767313392	-2.604031612143867
id-1293_AU22-100_AU24-33	-374.2554055725798	-180.99718165914427	17.271651970549534	-112.9241222288203	6.52387176977235	-19.617515210644477	29.458395716734323	6.205792475031432	-25.03454597669033	-22.079437417599713	16.747190865147008	14.559564627266392	31.205024045195266	-35.86708907642282	23.19359879458055	-38.585849384597196	3.0806142831446026	-6.508915968757163	-2.7135139689267387	-1.5195362997280235	13.964292330829586	-2.2877616457999035	0.43968124075999093	-0.7388981000886299	0.39037056775725854	1.5806772339921147	3.6185973258518693	-0.7657003775767416	-1.6441781305097039	3.9584175751821498	0.8431712898177506	1.0548692081100808	0.9439293847723894	-3.29329703372926	1.7661118066308212	-0.8037531008296828	-0.14581174159033705	3.3496083533166	3.9046789777281363	-1.2666328119559855	-2.035315239362958	-1.0808028762866444	-0.9570532358008492	0.10430086275624206	-0.3631028048901724	0.8330857372283056	1.0276959207364422	0.7231021173341701	2.6383038710233273	-2.926761759239215
