	rep	session	run	block	trial	data_split	trial_type	rating_type	rating	rating_intensity	rating_RT
id-1366_AU9-33	3	1	2	5	36	train	id-1366_AU9-33	valence	0.00815234071285346		6.09426080436424
id-1366_AU9-33	3	1	2	5	36	train	id-1366_AU9-33	arousal	0.10869787617137948		6.09426080436424
id-1345_AU12-66	3	1	2	6	1	train	id-1345_AU12-66	valence	0.3369634161312764		1.1603941740813752
id-1345_AU12-66	3	1	2	6	1	train	id-1345_AU12-66	arousal	0.05163149118140525		1.1603941740813752
id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	3	1	2	6	2	train	id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	valence	-0.1250025575970864		1.2937297813878104
id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	3	1	2	6	2	train	id-1291_AU10Open-66_AU15-33_AU20-100_AU4-100	arousal	0.04619659737283628		1.2937297813878104
id-1274_AU15-100_AU16Open-66_AU24-33	3	1	2	6	3	test_extra	id-1274_AU15-100_AU16Open-66_AU24-33	valence	-0.4320740577812335		0.7853377649644244
id-1274_AU15-100_AU16Open-66_AU24-33	3	1	2	6	3	test_extra	id-1274_AU15-100_AU16Open-66_AU24-33	arousal	0.06793617260711217		0.7853377649644244
id-1339_AU16Open-66_AU24-100_AU43-33_AU7-100	3	1	2	6	4	train	id-1339_AU16Open-66_AU24-100_AU43-33_AU7-100	valence	-0.00815234071285346		0.9436180498305476
id-1339_AU16Open-66_AU24-100_AU43-33_AU7-100	3	1	2	6	4	train	id-1339_AU16Open-66_AU24-100_AU43-33_AU7-100	arousal	0.05434893808568974		0.9436180498305476
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	3	1	2	6	5	test	id-1266_AU13-66_AU17-100_AU2-100_AU9-33	valence	-0.04619659737283628		0.618597697270161
id-1266_AU13-66_AU17-100_AU2-100_AU9-33	3	1	2	6	5	test	id-1266_AU13-66_AU17-100_AU2-100_AU9-33	arousal	0.057066384989974225		0.618597697270161
id-1376_AU12-33_AU17-100_AU22-100_AU26-100	3	1	2	6	6	train	id-1376_AU12-33_AU17-100_AU22-100_AU26-100	valence	-0.0054348938085689745		0.9853872087824128
id-1376_AU12-33_AU17-100_AU22-100_AU26-100	3	1	2	6	6	train	id-1376_AU12-33_AU17-100_AU22-100_AU26-100	arousal	0.0625012787985432		0.9853872087824128
